Algorithm,Strategy,POIs dist,Net size,Cap,Merge cells,Sample,Num queries,Num users query,Prop POIs,Num POIs query,Cost,WARL,MWRL,MRL1,MRL2,Num it,Elapsed time,Alpha,Beta,Entropy
VST-CA,mixed,uniform,900,32,False,0,32,16,0.1,1,1490.5942421273494,0.052882006631113615,0.000613059082898813,0.59375,0.9375,5,278.94312875250216,0.15,4.0,3.042383070364108
VST-CA,pure,zipfian,900,32,False,0,32,16,0.1,1,1427.0859942978088,0.050625491361306084,0.0006453253504198032,0.625,0.875,7,615.271387591727,0.15,4.0,3.007740127305512
VST-CA,pure,uniform,900,32,False,0,32,16,0.1,1,1485.883547313356,0.05276234561612916,0.0005573572053277257,0.59375,0.90625,7,704.9150792836244,0.15,4.0,3.0466956818259403
VST-NCA,N/A,zipfian,900,32,False,1,32,16,0.1,1,1516.3664111827197,0.053545229900805534,0.0009679880256297049,0.9375,1.03125,0,93.88356134859168,0.15,4.0,3.0665502918370855
VST-NCA,N/A,uniform,900,32,False,1,32,16,0.1,1,1466.881868592763,0.051945064551346065,0.000551033946171558,0.5625,1.0,0,87.91175706881404,0.15,4.0,3.034549375732502
VST-CA,mixed,zipfian,900,32,False,1,32,16,0.1,1,1510.1299961209074,0.05341723305979315,0.0008711892230667343,0.84375,0.96875,4,226.11634115050947,0.15,4.0,3.0661928443535986
VST-CA,mixed,uniform,900,32,False,1,32,16,0.1,1,1466.881868592763,0.051945064551346065,0.000551033946171558,0.5625,1.0,2,146.44908913634754,0.15,4.0,3.034549375732502
VST-CA,pure,zipfian,900,32,False,1,32,16,0.1,1,1505.8050384440191,0.0533066960914417,0.0008389229555457442,0.8125,0.96875,4,370.4637809821925,0.15,4.0,3.0634342572151407
VST-CA,pure,uniform,900,32,False,1,32,16,0.1,1,1457.6295685684172,0.05167369252326629,0.000581646943181089,0.59375,0.96875,4,367.92956073279674,0.15,4.0,3.030181032289284
VST-NCA,N/A,zipfian,900,32,False,2,32,16,0.1,1,1483.6357709935103,0.05257794587985469,0.000806656688024754,0.78125,0.96875,0,91.83042335916252,0.15,4.0,3.0350161820229844
VST-NCA,N/A,uniform,900,32,False,2,32,16,0.1,1,1451.1782118965632,0.05132607141451835,0.0006420994563090067,0.78125,1.0625,0,88.77206496638973,0.15,4.0,3.017660992158852
VST-CA,mixed,zipfian,900,32,False,2,32,16,0.1,1,1479.408271619731,0.052452018367208995,0.000806656688024754,0.78125,0.875,3,203.28521989018554,0.15,4.0,3.0251704510971114
VST-CA,mixed,uniform,900,32,False,2,32,16,0.1,1,1444.4737477492226,0.05115559539801968,0.0006420994563090067,0.78125,0.96875,4,221.99802483707026,0.15,4.0,3.02773308433018
VST-CA,pure,zipfian,900,32,False,2,32,16,0.1,1,1479.408271619731,0.052452018367208995,0.000806656688024754,0.78125,0.875,3,259.2550336121494,0.15,4.0,3.0251704510971114
VST-CA,pure,uniform,900,32,False,2,32,16,0.1,1,1432.3207488029893,0.050820453773991275,0.0005650475215519258,0.6875,0.875,7,615.1859136860476,0.15,4.0,3.0151413598725747
VST-NCA,N/A,zipfian,900,32,False,3,32,16,0.1,1,1550.3159255454461,0.054769667236224694,0.001000254293150695,0.96875,1.03125,0,93.25648380972052,0.15,4.0,3.0919435909047586
VST-NCA,N/A,uniform,900,32,False,3,32,16,0.1,1,1485.2825125652203,0.05268032147585329,0.000520420949162027,0.53125,0.875,0,91.23908811002184,0.15,4.0,3.080166420099142
VST-CA,mixed,zipfian,900,32,False,3,32,16,0.1,1,1549.1875729707624,0.0546342538010837,0.0010647868281926753,1.03125,1.09375,5,247.55356955919342,0.15,4.0,3.075329000985046
VST-CA,mixed,uniform,900,32,False,3,32,16,0.1,1,1482.7163357150882,0.05263411148376444,0.000551033946171558,0.5625,0.84375,4,234.32161646225723,0.15,4.0,3.07884069256569
VST-CA,pure,zipfian,900,32,False,3,32,16,0.1,1,1539.4929216292987,0.05444266424292529,0.0009679880256297049,0.9375,1.0,7,646.2509334428069,0.15,4.0,3.0864387485166542
VST-CA,pure,uniform,900,32,False,3,32,16,0.1,1,1479.329590984442,0.05257416796697878,0.000520420949162027,0.53125,0.875,7,650.1261194642575,0.15,4.0,3.0929315989006794
VST-NCA,N/A,zipfian,900,32,False,4,32,16,0.1,1,1536.7884527742485,0.05449115037276214,0.0008389229555457442,0.8125,0.90625,0,97.0594852978902,0.15,4.0,3.1035664982174263
VST-NCA,N/A,uniform,900,32,False,4,32,16,0.1,1,1523.2536353005469,0.05390786865328219,0.0006420994563090067,0.78125,1.0625,0,92.40073587519873,0.15,4.0,3.078638829760068
VST-CA,mixed,zipfian,900,32,False,4,32,16,0.1,1,1532.8698390163163,0.0544437092484103,0.0006775916179407934,0.65625,0.84375,5,257.6089587930401,0.15,4.0,3.10356199684704
VST-CA,mixed,uniform,900,32,False,4,32,16,0.1,1,1512.082321556819,0.05363720268035986,0.0005650475215519258,0.6875,0.9375,11,354.50466824036266,0.15,4.0,3.0817199343401085
VST-CA,pure,zipfian,900,32,False,4,32,16,0.1,1,1532.0478072269393,0.054420931628244136,0.0006453253504198032,0.625,0.875,5,458.33678657566634,0.15,4.0,3.0914332798252597
VST-CA,pure,uniform,900,32,False,4,32,16,0.1,1,1512.446053643176,0.05362082012844607,0.0005650475215519258,0.6875,0.96875,5,451.53236260070844,0.15,4.0,3.0721790930911737
VST-NCA,N/A,zipfian,900,1,False,0,4,8,0.1,1,221.0236632067164,0.11394588935379722,0.0016062421774329998,2.0,3.0,0,23.386722831649923,0.15,4.0,0.7881710929577566
VST-NCA,N/A,uniform,900,1,False,0,4,8,0.1,1,475.18321737804916,0.11444846333316668,0.002126042404437567,3.0,4.0,0,20.886713555032646,0.15,4.0,0.8036028057943014
VST-CA,mixed,zipfian,900,1,False,0,4,8,0.1,1,221.0236632067164,0.11394588935379722,0.0016062421774329998,2.0,3.0,2,34.67635500785354,0.15,4.0,0.7881710929577566
VST-CA,mixed,uniform,900,1,False,0,4,8,0.1,1,475.18321737804916,0.11444846333316668,0.002126042404437567,3.0,4.0,2,28.508952725174083,0.15,4.0,0.8036028057943014
VST-CA,pure,zipfian,900,1,False,0,4,8,0.1,1,221.0236632067164,0.11394588935379722,0.0016062421774329998,2.0,3.0,2,22.742709269630197,0.15,4.0,0.7881710929577566
VST-CA,pure,uniform,900,1,False,0,4,8,0.1,1,290.18987879543624,0.12405428196138499,0.002126042404437567,3.0,3.0,3,70.79936729522657,0.15,4.0,0.8219771241362276
VST-NCA,N/A,zipfian,900,1,False,1,4,8,0.1,1,244.19739054741783,0.12347802259806122,0.0020650411213433703,2.0,4.0,0,22.81240508737588,0.15,4.0,0.8336078428089809
VST-NCA,N/A,uniform,900,1,False,1,4,8,0.1,1,417.38045851593427,0.1217745520386587,0.0022565645506893986,4.0,4.0,0,15.348147893753918,0.15,4.0,0.8477252007771473
VST-CA,mixed,zipfian,900,1,False,1,4,8,0.1,1,206.5560897711707,0.12434575816303742,0.0014915986086172749,2.0,3.0,3,40.477380646449944,0.15,4.0,0.838476225734866
VST-CA,mixed,uniform,900,1,False,1,4,8,0.1,1,417.38045851593427,0.1217745520386587,0.0022565645506893986,4.0,4.0,2,27.983199848731942,0.15,4.0,0.8477252007771473
VST-CA,pure,zipfian,900,1,False,1,4,8,0.1,1,206.5560897711707,0.12434575816303742,0.0014915986086172749,2.0,3.0,3,67.1639873032716,0.15,4.0,0.838476225734866
VST-CA,pure,uniform,900,1,False,1,4,8,0.1,1,417.38045851593427,0.1217745520386587,0.0022565645506893986,4.0,4.0,2,30.84845520637316,0.15,4.0,0.8477252007771473
VST-NCA,N/A,zipfian,900,1,False,2,4,8,0.1,1,727.9418944643459,0.12260124864090186,0.0030462199264105244,3.0,5.0,0,31.255067105470403,0.15,4.0,0.824429728035252
VST-NCA,N/A,uniform,900,1,False,2,4,8,0.1,1,219.64858603974488,0.11564796836130334,0.002030813284273683,2.0,4.0,0,16.505075888650595,0.15,4.0,0.8119837655647123
VST-CA,mixed,zipfian,900,1,False,2,4,8,0.1,1,223.71543683531075,0.13161656091077442,0.0020650411213433703,2.0,3.0,3,50.517026934954345,0.15,4.0,0.8393393776160232
VST-CA,mixed,uniform,900,1,False,2,4,8,0.1,1,173.5028766502921,0.11662609375109391,0.002030813284273683,2.0,3.0,3,35.384749478042295,0.15,4.0,0.8096135078894123
VST-CA,pure,zipfian,900,1,False,2,4,8,0.1,1,223.71543683531075,0.13161656091077442,0.0020650411213433703,2.0,3.0,3,80.52593011904469,0.15,4.0,0.8393393776160232
VST-CA,pure,uniform,900,1,False,2,4,8,0.1,1,173.5028766502921,0.11662609375109391,0.002030813284273683,2.0,3.0,3,42.379387593254705,0.15,4.0,0.8096135078894123
VST-NCA,N/A,zipfian,900,1,False,3,4,8,0.1,1,268.6617712092072,0.12355219546498444,0.002030813284273683,2.0,4.0,0,11.81266641165837,0.15,4.0,0.8511689347827869
VST-NCA,N/A,uniform,900,1,False,3,4,8,0.1,1,494.8682559375836,0.12908807314431905,0.002126042404437567,3.0,5.0,0,15.722860466649308,0.15,4.0,0.8985640750335849
VST-CA,mixed,zipfian,900,1,False,3,4,8,0.1,1,268.6617712092072,0.12355219546498444,0.002030813284273683,2.0,4.0,2,39.18134681482411,0.15,4.0,0.8511689347827869
VST-CA,mixed,uniform,900,1,False,3,4,8,0.1,1,374.42147511616776,0.13638565844940462,0.002126042404437567,3.0,5.0,3,48.55626702604684,0.15,4.0,0.9005054507837926
VST-CA,pure,zipfian,900,1,False,3,4,8,0.1,1,268.6617712092072,0.12355219546498444,0.002030813284273683,2.0,4.0,2,35.391666676535465,0.15,4.0,0.8511689347827869
VST-CA,pure,uniform,900,1,False,3,4,8,0.1,1,374.42147511616776,0.13638565844940462,0.002126042404437567,3.0,5.0,3,53.73856360858042,0.15,4.0,0.9005054507837926
VST-NCA,N/A,zipfian,900,1,False,4,4,8,0.1,1,213.8099247646279,0.13044257768071707,0.001404272959403932,2.0,3.0,0,24.697706622833607,0.15,4.0,0.8430789879911473
VST-NCA,N/A,uniform,900,1,False,4,4,8,0.1,1,554.9192429538475,0.12264470529744524,0.002610063024645465,5.0,5.0,0,14.879520821268784,0.15,4.0,0.8482010129159407
VST-CA,mixed,zipfian,900,1,False,4,4,8,0.1,1,213.8099247646279,0.13044257768071707,0.001404272959403932,2.0,3.0,2,44.053237124943394,0.15,4.0,0.8430789879911473
VST-CA,mixed,uniform,900,1,False,4,4,8,0.1,1,554.9192429538475,0.12264470529744524,0.002610063024645465,5.0,5.0,2,30.768426815976795,0.15,4.0,0.8482010129159407
VST-CA,pure,zipfian,900,1,False,4,4,8,0.1,1,213.8099247646279,0.13044257768071707,0.001404272959403932,2.0,3.0,2,37.87738483079647,0.15,4.0,0.8430789879911473
VST-CA,pure,uniform,900,1,False,4,4,8,0.1,1,554.9192429538475,0.12264470529744524,0.002610063024645465,5.0,5.0,2,24.36366787183738,0.15,4.0,0.8482010129159407
VST-NCA,N/A,zipfian,900,2,False,0,4,16,0.1,1,303.49306857400046,0.11665220140581804,0.001643774608151057,2.0,3.0,0,56.73879808988545,0.15,4.0,1.2193953190264115
VST-NCA,N/A,uniform,900,2,False,0,4,16,0.1,1,321.48949427500764,0.11054667400586371,0.0020245195876213615,2.0,3.0,0,37.83854304212241,0.15,4.0,1.1661067404625103
VST-CA,mixed,zipfian,900,2,False,0,4,16,0.1,1,303.49306857400046,0.11665220140581804,0.001643774608151057,2.0,3.0,2,87.76750704924211,0.15,4.0,1.2193953190264115
VST-CA,mixed,uniform,900,2,False,0,4,16,0.1,1,321.48949427500764,0.11054667400586371,0.0020245195876213615,2.0,3.0,2,86.9176382442954,0.15,4.0,1.1661067404625103
VST-CA,pure,zipfian,900,2,False,0,4,16,0.1,1,303.49306857400046,0.11665220140581804,0.001643774608151057,2.0,3.0,2,78.37883731221268,0.15,4.0,1.2193953190264115
VST-CA,pure,uniform,900,2,False,0,4,16,0.1,1,321.48949427500764,0.11054667400586371,0.0020245195876213615,2.0,3.0,2,79.75118770307404,0.15,4.0,1.1661067404625103
VST-NCA,N/A,zipfian,900,2,False,1,4,16,0.1,1,513.8658914836495,0.11116641816295932,0.002030813284273683,2.0,3.5,0,48.58083348235141,0.15,4.0,1.1800168415589911
VST-NCA,N/A,uniform,900,2,False,1,4,16,0.1,1,256.7329008001987,0.10842101032733929,0.001827072905920513,2.0,2.5,0,53.20004373826373,0.15,4.0,1.1699611064770983
VST-CA,mixed,zipfian,900,2,False,1,4,16,0.1,1,266.42016654401914,0.11880080357624292,0.0013834932859441912,1.5,3.0,3,87.52574063920224,0.15,4.0,1.223464574209158
VST-CA,mixed,uniform,900,2,False,1,4,16,0.1,1,256.7329008001987,0.10842101032733929,0.001827072905920513,2.0,2.5,2,101.16892325316371,0.15,4.0,1.1699611064770983
VST-CA,pure,zipfian,900,2,False,1,4,16,0.1,1,266.42016654401914,0.11880080357624292,0.0013834932859441912,1.5,3.0,3,152.48576789271965,0.15,4.0,1.223464574209158
VST-CA,pure,uniform,900,2,False,1,4,16,0.1,1,225.78557025166427,0.10644642610101492,0.001827072905920513,2.0,2.0,3,135.99151288206326,0.15,4.0,1.157297316673358
VST-NCA,N/A,zipfian,900,2,False,2,4,16,0.1,1,306.86397423710497,0.10069152177077449,0.0020547182601888215,2.5,3.5,0,20.781497767098244,0.15,4.0,1.1033781192955985
VST-NCA,N/A,uniform,900,2,False,2,4,16,0.1,1,285.10290608552873,0.1067515263580695,0.001518389690716021,1.5,3.0,0,26.967621842446533,0.15,4.0,1.1695112220939028
VST-CA,mixed,zipfian,900,2,False,2,4,16,0.1,1,306.86397423710497,0.10069152177077449,0.0020547182601888215,2.5,3.5,2,40.61017601493086,0.15,4.0,1.1033781192955985
VST-CA,mixed,uniform,900,2,False,2,4,16,0.1,1,285.10290608552873,0.1067515263580695,0.001518389690716021,1.5,3.0,2,47.847669259777376,0.15,4.0,1.1695112220939028
VST-CA,pure,zipfian,900,2,False,2,4,16,0.1,1,306.86397423710497,0.10069152177077449,0.0020547182601888215,2.5,3.5,2,43.390432689062436,0.15,4.0,1.1033781192955985
VST-CA,pure,uniform,900,2,False,2,4,16,0.1,1,243.24696137044637,0.10962616364509094,0.0015815274298745523,1.5,2.5,3,67.08793443681634,0.15,4.0,1.1812362928033093
VST-NCA,N/A,zipfian,900,2,False,3,4,16,0.1,1,325.0577439032598,0.11229248181824626,0.001643774608151057,2.0,3.0,0,21.20150036455152,0.15,4.0,1.1890137448478273
VST-NCA,N/A,uniform,900,2,False,3,4,16,0.1,1,264.7850524725555,0.10791606108817962,0.0016237790875905057,1.5,3.0,0,16.852981800856014,0.15,4.0,1.1863892306521877
VST-CA,mixed,zipfian,900,2,False,3,4,16,0.1,1,295.01412099484156,0.11422197208961317,0.001643774608151057,2.0,3.0,3,40.92109111967193,0.15,4.0,1.195778459454394
VST-CA,mixed,uniform,900,2,False,3,4,16,0.1,1,239.8663378381616,0.10679497371821851,0.0016237790875905057,1.5,2.5,3,41.53407143626873,0.15,4.0,1.1748125298121919
VST-CA,pure,zipfian,900,2,False,3,4,16,0.1,1,295.01412099484156,0.11422197208961317,0.001643774608151057,2.0,3.0,3,56.76720230249566,0.15,4.0,1.195778459454394
VST-CA,pure,uniform,900,2,False,3,4,16,0.1,1,239.8663378381616,0.10679497371821851,0.0016237790875905057,1.5,2.5,3,55.01795558355661,0.15,4.0,1.1748125298121919
VST-NCA,N/A,zipfian,900,2,False,4,4,16,0.1,1,234.20986792276716,0.09443887926731784,0.0014080603081963595,1.5,3.0,0,30.280526880281286,0.15,4.0,1.0684196367852212
VST-NCA,N/A,uniform,900,2,False,4,4,16,0.1,1,345.4101744929591,0.10164013227239034,0.001797289115822711,2.5,3.0,0,17.12356454216342,0.15,4.0,1.12509560901943
