Column 0,Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9
Hotspot,1,3600,263,50,15,6,.07767911632254254000,709.04705334507260000000,0
eVST-RS,1,3600,263,50,10,7,2.72762768025859260000,1589.22026436261830000000,0
Hotspot,1,3600,263,50,10,7,.19837465193268145000,1601.08256973510040000000,0
eVST-RS,1,3600,263,50,15,7,.25702123998053140000,742.89582098464870000000,0
Hotspot,1,3600,263,50,15,7,.07070110159838805000,759.11577558447200000000,0
eVST-RS,1,3600,267,50,10,8,.83605079972767270000,1436.87508308437490000000,0
Hotspot,1,3600,267,50,10,8,.15640155973960645000,1304.83355174430060000000,0
eVST-RS,1,3600,267,50,15,8,.17081036868330557000,663.06062690070470000000,0
Hotspot,1,3600,267,50,15,8,.09824012076569488000,727.54751719491310000000,0
eVST-RS,1,3600,267,50,10,9,.75373177927394860000,1434.52952950406480000000,0
Hotspot,1,3600,267,50,10,9,.11647801513026934000,1288.43477688163080000000,0
eVST-RS,1,3600,267,50,15,9,.12189281560858944000,746.28089440006860000000,0
Hotspot,1,3600,267,50,15,9,.05742049121181480600,777.27319283564010000000,0
eVST-RS,1,3600,266,50,15,10,.13724665863264818000,696.42178895211450000000,0
Hotspot,1,3600,266,50,15,10,.06358137122151675000,652.74448393369060000000,0
eVST-RS,1,3600,265,60,10,1,.96882571819151050000,1546.43070016609750000000,0
Hotspot,1,3600,265,60,10,1,.13089590335584944000,1467.06060656615610000000,0
eVST-RS,1,3600,265,60,15,1,.25192579311260490000,961.81046116458790000000,0
Hotspot,1,3600,265,60,15,1,.08418342977529392000,945.75939107412820000000,0
eVST-RS,1,3600,261,60,10,2,.93974914358113890000,1607.87384757495800000000,0
Hotspot,1,3600,261,60,10,2,.17649596840783488000,1532.22074033145580000000,0
eVST-RS,1,3600,261,60,15,2,.55455301940673960000,956.70374751479080000000,0
Hotspot,1,3600,261,60,15,2,.11622024267853703000,940.60267971224450000000,0
eVST-RS,1,3600,262,60,15,3,.18650764514313778000,1006.07127873527010000000,0
Hotspot,1,3600,262,60,15,3,.11139125279441942000,1042.57924388662880000000,0
eVST-RS,1,3600,268,60,15,4,.37545879943354520000,1078.03870660567330000000,0
Hotspot,1,3600,268,60,15,4,.08654009368183324000,937.53713850485500000000,0
eVST-RS,1,3600,268,60,15,5,1.27971390020684340000,1077.99856324535880000000,0
Hotspot,1,3600,268,60,15,5,.13266201965598157000,1077.48763374632880000000,0
eVST-RS,1,3600,264,60,15,6,.23588350422505755000,1103.04362837285250000000,0
Hotspot,1,3600,264,60,15,6,.09480776017880999000,1048.81301994730820000000,0
eVST-RS,1,3600,266,60,15,7,.27681603257951790000,1063.00170367018860000000,0
Hotspot,1,3600,266,60,15,7,.08261310999660054000,1004.56992612946730000000,0
eVST-RS,1,3600,263,60,15,8,2.79435482279222920000,1257.30279352826160000000,0
Hotspot,1,3600,263,60,15,8,.23541138193832012000,1213.55531660675900000000,0
eVST-RS,1,3600,265,60,15,9,.51876922931114680000,1314.88042602465980000000,0
Hotspot,1,3600,265,60,15,9,.11539402868220350000,1265.96581081899630000000,0
eVST-RS,1,3600,266,60,10,10,2.93809197857626700000,1915.49324240144300000000,0
Hotspot,1,3600,266,60,10,10,.25248989239480580000,1830.19857574895830000000,0
eVST-RS,1,3600,266,60,15,10,.78736378127359790000,1228.05382526458420000000,0
Hotspot,1,3600,266,60,15,10,.13670821816776880000,1177.89707288088240000000,0
eVST-RS,1,3600,266,70,15,1,.90619214429898420000,1385.36762124636300000000,0
Hotspot,1,3600,266,70,15,1,.12266139595158165000,1422.21564632181100000000,0
eVST-RS,1,3600,265,70,15,2,.29333675977250095000,1130.94218294503780000000,0
Hotspot,1,3600,265,70,15,2,.09507776991085848000,1129.83981312007430000000,0
eVST-RS,1,3600,262,70,15,3,.33777704616659320000,1278.39228208249300000000,0
Hotspot,1,3600,262,70,15,3,.10491891418496380000,1218.32946913974200000000,0
eVST-RS,1,3600,263,70,15,4,.84417911909258690000,1338.93692822697080000000,0
Hotspot,1,3600,263,70,15,4,.16970703943661647000,1299.50731147554530000000,0
eVST-RS,1,3600,262,70,15,7,.57093597848142960000,1453.89166838731580000000,0
Hotspot,1,3600,262,70,15,7,.11062938321992988000,1365.94736338231720000000,0
eVST-RS,1,3600,263,70,15,8,.28189253139134960000,1264.98376257149600000000,0
Hotspot,1,3600,263,70,15,8,.09671875012281816000,1201.09924792082460000000,0
eVST-RS,1,3600,266,70,15,10,.80036293413286330000,1366.17331270041100000000,0
Hotspot,1,3600,266,70,15,10,.11495980250037974000,1357.30543946423900000000,0
eVST-RS,1,3600,357,30,5,1,1.32893896437599320000,1074.73433717028100000000,0
Hotspot,1,3600,357,30,5,1,.11784109058498870000,1069.89138740451380000000,0
eVST-RS,1,3600,357,30,10,1,.27987614290759666000,601.35666056556670000000,0
Hotspot,1,3600,357,30,10,1,.06181880767690018000,593.69703558685150000000,0
eVST-RS,1,3600,359,30,10,2,.18650882939982694000,513.55096760979500000000,0
Hotspot,1,3600,359,30,10,2,.07350896597927203000,477.55144596322000000000,0
eVST-RS,1,3600,360,30,10,3,.25870761656551620000,634.47501577180630000000,0
Hotspot,1,3600,360,30,10,3,.05635268955666106000,546.81431660350360000000,0
eVST-RS,1,3600,360,30,5,4,1.39618638882529920000,1246.74303464901750000000,0
Hotspot,1,3600,360,30,5,4,.14143852028064430000,1166.62140140585320000000,0
eVST-RS,1,3600,360,30,10,4,.19739211650448850000,682.86505013117910000000,0
Hotspot,1,3600,360,30,10,4,.06820824856549734000,703.18959294861300000000,0
eVST-RS,1,3600,360,30,10,5,.27282588872185440000,873.77914560874470000000,0
Hotspot,1,3600,360,30,10,5,.07393529714317992000,652.33129529726420000000,0
eVST-RS,1,3600,360,30,10,6,.21015520822402323000,532.35277523852500000000,0
Hotspot,1,3600,360,30,10,6,.06085087804967770400,517.90105641414870000000,0
eVST-RS,1,3600,363,30,10,7,.12834383766312385000,586.88490014176420000000,0
Hotspot,1,3600,363,30,10,7,.05995676686143270000,590.28375666370120000000,0
eVST-RS,1,3600,361,30,10,8,.14921827444777590000,582.99473415708480000000,0
Hotspot,1,3600,361,30,10,8,.08410211105365306000,595.80228889491130000000,0
eVST-RS,1,3600,357,30,10,9,1.14469482189451800000,789.93884969594010000000,0
Hotspot,1,3600,357,30,10,9,.08852490207937080000,779.19012864823140000000,0
eVST-RS,1,3600,362,30,10,10,.38686236846115210000,771.67800683428200000000,0
Hotspot,1,3600,362,30,10,10,.12284298144368222000,736.95791176062180000000,0
eVST-RS,1,3600,358,40,10,1,.36523237811343280000,896.96916699875930000000,0
Hotspot,1,3600,358,40,10,1,.10229816180071793000,961.35068558997300000000,0
eVST-RS,1,3600,358,40,15,1,.07465019133815076000,427.75549935725220000000,0
Hotspot,1,3600,358,40,15,1,.04530715975852217500,448.89513440141330000000,0
eVST-RS,1,3600,363,40,10,2,.81027237034140850000,1127.54618611883920000000,0
Hotspot,1,3600,363,40,10,2,.10559117525554029000,1059.22776903435240000000,0
eVST-RS,1,3600,363,40,15,2,.07515270945441443000,398.71846753171030000000,0
Hotspot,1,3600,363,40,15,2,.03733516181819141000,423.48436400894580000000,0
eVST-RS,1,3600,360,40,10,3,.44686650545190787000,960.40955598158260000000,0
Hotspot,1,3600,360,40,10,3,.09372416848054854000,930.55569764358710000000,0
eVST-RS,1,3600,360,40,15,3,.05250978785625193000,307.15742474713490000000,0
Hotspot,1,3600,360,40,15,3,.03680974814051296600,354.23575767580430000000,0
eVST-RS,1,3600,357,40,10,4,.36823722328699660000,993.69700073890670000000,0
Hotspot,1,3600,357,40,10,4,.10436034141457640000,1000.68027429957250000000,0
eVST-RS,1,3600,357,40,15,4,.12955690770468210000,419.72760757163843000000,0
Hotspot,1,3600,357,40,15,4,.04742105175682809000,380.89681543030570000000,0
eVST-RS,1,3600,361,40,15,5,.09918318107520463000,376.96886834544995000000,0
Hotspot,1,3600,361,40,15,5,.04700222087558359000,385.08085180791780000000,0
eVST-RS,1,3600,360,40,10,6,.26037109758908630000,951.13928419636980000000,0
Hotspot,1,3600,360,40,10,6,.08726840941380942000,954.39471844721710000000,0
eVST-RS,1,3600,360,40,15,6,.08786606253852369000,506.55162157061950000000,0
Hotspot,1,3600,360,40,15,6,.05038721132586943000,514.45246409900790000000,0
eVST-RS,1,3600,360,40,10,7,.25191987184371100000,937.33120542572280000000,0
Hotspot,1,3600,360,40,10,7,.10101206280523911000,969.09193761398550000000,0
eVST-RS,1,3600,360,40,15,7,.10836548580846284000,439.52179085912110000000,0
Hotspot,1,3600,360,40,15,7,.04897281822923105000,462.57821066310290000000,0
eVST-RS,1,3600,361,40,10,8,.45941603684332220000,1019.00941217231450000000,0
Hotspot,1,3600,361,40,10,8,.10312003354192711000,976.71973096578970000000,0
eVST-RS,1,3600,361,40,15,8,.07282841512642335000,384.75781212383276000000,0
Hotspot,1,3600,361,40,15,8,.03236564055259805000,373.37466236197486000000,0
eVST-RS,1,3600,355,40,10,9,.30580813045526156000,897.69980694451230000000,0
Hotspot,1,3600,355,40,10,9,.09769733803841518000,901.16408411349850000000,0
eVST-RS,1,3600,355,40,15,9,.07478085394541267000,351.15070138445446000000,0
Hotspot,1,3600,355,40,15,9,.04575954448955599000,408.85197412035154000000,0
eVST-RS,1,3600,358,40,5,10,3.24933188380236970000,1441.37639883671550000000,0
Hotspot,1,3600,358,40,5,10,.15893467738351320000,1397.29293615608960000000,0
eVST-RS,1,3600,358,40,10,10,.23449911220086506000,914.61119680290130000000,0
Hotspot,1,3600,358,40,10,10,.09334086518356344000,922.10731866245980000000,0
eVST-RS,1,3600,358,40,15,10,.09266189333720831000,429.83027901812760000000,0
Hotspot,1,3600,358,40,15,10,.06539959467045264000,479.52832395757110000000,0
eVST-RS,1,3600,358,50,10,1,.43065013134037144000,1128.44743539418410000000,0
Hotspot,1,3600,358,50,10,1,.12921150051988660000,1214.78326028476160000000,0
eVST-RS,1,3600,358,50,15,1,.44847116856544744000,921.65498937867900000000,0
Hotspot,1,3600,358,50,15,1,.10809626557602314000,937.13142514307340000000,0
eVST-RS,1,3600,361,50,10,2,1.13231700721371450000,1229.47581370889700000000,0
Hotspot,1,3600,361,50,10,2,.13532816841325257000,1199.67847407277620000000,0
eVST-RS,1,3600,361,50,15,2,.11506638528953772000,598.78573118002090000000,0
Hotspot,1,3600,361,50,15,2,.05550357999891275500,612.78278790210130000000,0
eVST-RS,1,3600,361,50,10,3,.87197709496103930000,1411.28521191553800000000,0
Hotspot,1,3600,361,50,10,3,.13687046085397014000,1329.68349402702980000000,0
eVST-RS,1,3600,361,50,15,3,.31549769030971220000,782.62287828850570000000,0
Hotspot,1,3600,361,50,15,3,.07752240014815470000,765.05005017779660000000,0
eVST-RS,1,3600,360,50,10,4,.47659284032124560000,1187.93131036514480000000,0
Hotspot,1,3600,360,50,10,4,.15853874204913154000,1102.05242695002470000000,0
eVST-RS,1,3600,360,50,15,4,.14191419533017324000,573.45373978682640000000,0
Hotspot,1,3600,360,50,15,4,.06880076992092654000,600.78441846918270000000,0
eVST-RS,1,3600,360,50,15,5,.25008941112173490000,657.21233650136030000000,0
Hotspot,1,3600,360,50,15,5,.10036151303938823000,634.50484267166660000000,0
eVST-RS,1,3600,357,50,15,6,.14353267473052256000,691.05079025289820000000,0
Hotspot,1,3600,357,50,15,6,.09384772556222742000,762.63996805037680000000,0
eVST-RS,1,3600,360,50,15,7,.31294799313036490000,790.02241128688800000000,0
Hotspot,1,3600,360,50,15,7,.07841256382380380000,783.13009766855800000000,0
eVST-RS,1,3600,356,50,10,8,.35632521488150815000,1186.58079214059800000000,0
Hotspot,1,3600,356,50,10,8,.10868049716373207000,1195.29052934329140000000,0
eVST-RS,1,3600,356,50,15,8,.11558390394930029000,664.61693608676160000000,0
Hotspot,1,3600,356,50,15,8,.05770431723067304000,632.38023235466040000000,0
eVST-RS,1,3600,358,50,15,9,.33640489144454480000,928.58463207802190000000,0
Hotspot,1,3600,358,50,15,9,.12985060250503010000,912.77260159806140000000,0
eVST-RS,1,3600,358,50,15,10,.12885701406048610000,615.42019039188370000000,0
Hotspot,1,3600,358,50,15,10,.07206378229602706000,617.26107045587230000000,0
eVST-RS,1,3600,361,60,15,1,.57231208072334990000,1016.35720168915950000000,0
Hotspot,1,3600,361,60,15,1,.09666624823148595000,956.88165270673910000000,0
eVST-RS,1,3600,354,60,15,2,.58845147838292180000,1025.79527301260080000000,0
Hotspot,1,3600,354,60,15,2,.11342619457718683000,974.34489023859800000000,0
eVST-RS,1,3600,359,60,15,3,.28772497850877700000,967.26769675944060000000,0
Hotspot,1,3600,359,60,15,3,.11610221210867167000,915.79245623740800000000,0
eVST-RS,1,3600,355,60,15,4,.22933497865597020000,1068.29982644481720000000,0
Hotspot,1,3600,355,60,15,4,.09552818088559434000,1037.79319614575900000000,0
eVST-RS,1,3600,356,60,15,5,.41332529620558490000,994.50269669244930000000,0
Hotspot,1,3600,356,60,15,5,.17152526288555237000,881.50322988702330000000,0
eVST-RS,1,3600,358,60,15,6,.68299712384759910000,1183.31687026787400000000,0
Hotspot,1,3600,358,60,15,6,.12464659909892362000,1140.48211905750530000000,0
eVST-RS,1,3600,361,60,15,7,.51487698372511660000,1053.84402298759230000000,0
Hotspot,1,3600,361,60,15,7,.14263816879247315000,1053.82563346298480000000,0
eVST-RS,1,3600,358,60,15,8,.27801054932933766000,1144.90092835801970000000,0
Hotspot,1,3600,358,60,15,8,.10143642020557309000,1041.00893119019180000000,0
eVST-RS,1,3600,359,60,15,10,.18903997328015976000,986.17155157526030000000,0
Hotspot,1,3600,359,60,15,10,.08685549979418283000,907.76444340566550000000,0
eVST-RS,1,3600,355,70,15,2,.41954538886784576000,1311.09157553705310000000,0
Hotspot,1,3600,355,70,15,2,.12821633306157310000,1288.85218962829530000000,0
eVST-RS,1,3600,360,70,15,3,.74046064292633670000,1271.51204706010550000000,0
Hotspot,1,3600,360,70,15,3,.13784746976307360000,1326.54248590703300000000,0
eVST-RS,1,3600,354,70,15,4,.30554956849664450000,966.95254941663230000000,0
Hotspot,1,3600,354,70,15,4,.10270909767132252000,970.53270130370750000000,0
eVST-RS,1,3600,355,70,15,5,.64078994426381540000,1398.45855954431800000000,0
Hotspot,1,3600,355,70,15,5,.18650803989294218000,1385.50495614062670000000,0
eVST-RS,1,3600,359,70,15,6,.22170838790771086000,1130.13711204715080000000,0
Hotspot,1,3600,359,70,15,6,.10468206353834830000,1143.82133970450300000000,0
eVST-RS,1,3600,353,70,15,8,.53796242127282310000,1343.60384242274930000000,0
Hotspot,1,3600,353,70,15,8,.14957197141484357000,1420.23291542266700000000,0
eVST-RS,1,3600,356,70,15,10,.58692458122823150000,1482.25344809616970000000,0
Hotspot,1,3600,356,70,15,10,.16464633066789247000,1556.03991237203400000000,0
eVST-RS,1,4900,354,30,5,1,2.12439198466017840000,1412.96360006839310000000,0
Hotspot,1,4900,354,30,5,1,.18395321094430983000,1406.79445963357740000000,0
eVST-RS,1,4900,354,30,10,1,.26043899477372180000,795.44723401779450000000,0
Hotspot,1,4900,354,30,10,1,.08396197441470576000,760.80625837425960000000,0
eVST-RS,1,4900,351,30,10,2,.61456741993606560000,789.19349112044420000000,0
Hotspot,1,4900,351,30,10,2,.12967454352474306000,760.46864256477850000000,0
eVST-RS,1,4900,353,30,10,3,.13155119013390504000,642.75752384474620000000,0
Hotspot,1,4900,353,30,10,3,.06362242533214157000,655.37511448635700000000,0
eVST-RS,1,4900,352,30,10,4,.13292334487050540000,596.53524580107960000000,0
Hotspot,1,4900,352,30,10,4,.05994768758682767000,611.56480634739520000000,0
eVST-RS,1,4900,353,30,10,5,.29485615665907970000,748.10460261253230000000,0
Hotspot,1,4900,353,30,10,5,.09902291213802528000,738.63174355070830000000,0
eVST-RS,1,4900,356,30,10,6,.22227051343361381000,754.94496897548440000000,0
Hotspot,1,4900,356,30,10,6,.09791287212283350000,775.30385200274280000000,0
eVST-RS,1,4900,353,30,10,7,.17278057130170055000,614.64165693357620000000,0
Hotspot,1,4900,353,30,10,7,.06327899190364406000,607.86377490013340000000,0
eVST-RS,1,4900,355,30,10,8,.17664873706962680000,727.79911772545800000000,0
Hotspot,1,4900,355,30,10,8,.08113397772103781000,796.43389605999100000000,0
eVST-RS,1,4900,355,30,10,9,.27582639164029390000,730.86092833914210000000,0
Hotspot,1,4900,355,30,10,9,.08820594321150566000,768.39779397973580000000,0
eVST-RS,1,4900,350,30,5,10,2.02715413687110400000,1298.57932944024330000000,0
Hotspot,1,4900,350,30,5,10,.20856988790910690000,1224.07298615292030000000,0
eVST-RS,1,4900,350,30,10,10,2.23891835047834300000,945.44110887215830000000,0
Hotspot,1,4900,350,30,10,10,.12059803208103403000,833.86986359599580000000,0
eVST-RS,1,4900,354,40,10,1,.68229367742605970000,1091.96501610737300000000,0
Hotspot,1,4900,354,40,10,1,.16321891079132910000,1172.86439897038550000000,0
eVST-RS,1,4900,354,40,15,1,.13077432002319256000,485.98834367700164000000,0
Hotspot,1,4900,354,40,15,1,.07630498783692019000,508.48871165137115000000,0
eVST-RS,1,4900,353,40,5,2,9.78598728428187300000,1837.95823146826750000000,0
Hotspot,1,4900,353,40,5,2,.37101350758894114000,1773.12229923061550000000,0
eVST-RS,1,4900,353,40,10,2,.74922095875081140000,1138.80723298995030000000,0
Hotspot,1,4900,353,40,10,2,.16067079260392347000,1115.79280839496480000000,0
eVST-RS,1,4900,353,40,15,2,.13753285316488473000,451.77386031754290000000,0
Hotspot,1,4900,353,40,15,2,.06113233556243358000,505.67684623042820000000,0
eVST-RS,1,4900,353,40,10,3,.39423118675767910000,1032.62454543480250000000,0
Hotspot,1,4900,353,40,10,3,.10144234147446696000,991.95945428495220000000,0
eVST-RS,1,4900,353,40,15,3,.14731952178408392000,546.59176062867230000000,0
Hotspot,1,4900,353,40,15,3,.04990324651589617000,537.61008017358860000000,0
eVST-RS,1,4900,354,40,10,4,.96129584145819540000,1165.45571426828250000000,0
Hotspot,1,4900,354,40,10,4,.15168823191925185000,1189.87363631338620000000,0
eVST-RS,1,4900,354,40,15,4,.13914856930205133000,462.85478779787870000000,0
Hotspot,1,4900,354,40,15,4,.07801899700280046000,461.37342513833164000000,0
eVST-RS,1,4900,355,40,10,5,.46354868583148345000,1126.87570041401750000000,0
Hotspot,1,4900,355,40,10,5,.10971158697066130000,1085.69158697762440000000,0
eVST-RS,1,4900,355,40,15,5,.05143527543259552000,331.12908640420824000000,0
Hotspot,1,4900,355,40,15,5,.03330238485068548500,349.17355732595100000000,0
eVST-RS,1,4900,351,40,10,6,.42975799390842440000,1103.13777345937430000000,0
Hotspot,1,4900,351,40,10,6,.15079885775048750000,1078.08689674191560000000,0
eVST-RS,1,4900,351,40,15,6,.13957766372186597000,427.36220241258155000000,0
Hotspot,1,4900,351,40,15,6,.05900067976472201000,414.78128977435580000000,0
eVST-RS,1,4900,353,40,10,7,1.41520115330058620000,1063.65542423132660000000,0
Hotspot,1,4900,353,40,10,7,.15162822975253220000,1049.84162034942410000000,0
eVST-RS,1,4900,353,40,15,7,.16533635554515058000,373.60721518350180000000,0
Hotspot,1,4900,353,40,15,7,.05030076084221946000,357.35408670468650000000,0
eVST-RS,1,4900,353,40,10,8,.47690350941411450000,1006.81869302358520000000,0
Hotspot,1,4900,353,40,10,8,.11030924010265153000,949.81809387809340000000,0
eVST-RS,1,4900,353,40,15,8,.10067691913718590000,350.77135073227450000000,0
Hotspot,1,4900,353,40,15,8,.04130912088294281000,373.93986138680350000000,0
eVST-RS,1,4900,355,40,10,9,.35898544236988530000,1057.72072524675920000000,0
Hotspot,1,4900,355,40,10,9,.11288696461269865000,1019.95452903989080000000,0
eVST-RS,1,4900,355,40,15,9,.09446551099244971000,368.35308012904270000000,0
Hotspot,1,4900,355,40,15,9,.03861178679653676000,375.65725810362005000000,0
eVST-RS,1,4900,352,40,10,10,.77169571639387870000,1156.46016132529700000000,0
Hotspot,1,4900,352,40,10,10,.20334417319827480000,1189.34828992439220000000,0
eVST-RS,1,4900,352,40,15,10,.14968684397172183000,414.43009957921026000000,0
Hotspot,1,4900,352,40,15,10,.04412053802661830600,373.44848529093290000000,0
