Algorithm,Strategy,POIs dist,Net size,Min cap,Max cap,Merge cells,Sample,Num queries,Num users,Prop POIs,Num POIs,Cost,WARL,MRL,Num it,Elapsed time,Alpha,Beta
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,32,2,0.25,1,1300.93469,0.061591753,0.666666667,0,6.165810836,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,32,2,0.25,1,1299.489947,0.061458588,0.5,9,13.23651356,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,32,2,0.25,1,1291.639577,0.062190934,0.8,0,6.258773841,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,32,2,0.25,1,1290.752617,0.060864367,0.6,18,15.95583354,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,32,2,0.25,1,1322.017809,0.063448565,0.6,0,6.45758389,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,32,2,0.25,1,1320.533262,0.061864571,0.4,13,16.21291191,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,32,2,0.25,1,1216.381515,0.058062551,0.6,0,6.268533388,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,32,2,0.25,1,1215.680844,0.057008165,0.6,14,13.86770195,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,32,2,0.25,1,1258.647015,0.060162927,0.8,0,5.875618385,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,32,2,0.25,1,1257.032614,0.060006232,0.6,11,11.48315538,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,32,2,0.25,1,1343.245128,0.06371248,0.8,0,6.380678364,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,32,2,0.25,1,1341.617933,0.062895808,0.6,15,15.08095059,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,32,2,0.25,1,1275.461517,0.061491275,0.6,0,6.407561625,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,32,2,0.25,1,1274.92252,0.060169795,0.6,13,15.77173959,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,32,2,0.25,1,1286.106604,0.061251526,0.6,0,6.086746786,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,32,2,0.25,1,1285.647534,0.059580408,0.6,24,15.93266177,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,32,2,0.25,1,1333.5723,0.063053521,0.8,0,6.018841297,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,32,2,0.25,1,1332.530315,0.062907255,0.6,22,16.05472262,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,32,4,0.25,1,1957.119603,0.092626679,1,0,19.55899783,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,32,4,0.25,1,1949.827802,0.091628002,0.6,12,63.27927509,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,32,4,0.25,1,1937.991387,0.092889703,1,0,17.68412,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,32,4,0.25,1,1931.415025,0.091330128,0.6,9,48.72905702,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,32,4,0.25,1,1939.247478,0.092367598,1.2,0,17.73373527,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,32,4,0.25,1,1933.163278,0.090952635,0.666666667,18,62.67242852,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,32,4,0.25,1,1893.8445,0.090320386,0.833333333,0,17.57913234,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,32,4,0.25,1,1888.50958,0.088181598,0.6,13,54.01261324,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,32,4,0.25,1,1943.433452,0.092087403,0.8,0,15.38104233,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,32,4,0.25,1,1940.205662,0.091114164,0.6,12,44.85442632,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,32,4,0.25,1,1955.489167,0.093345798,1,0,13.96243583,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,32,4,0.25,1,1948.379448,0.091989723,0.6,11,35.67545275,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,32,4,0.25,1,1905.413583,0.090918549,1,0,15.49130077,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,32,4,0.25,1,1897.920606,0.089670711,0.6,15,50.89660636,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,32,4,0.25,1,2003.85939,0.095834987,0.8,0,28.53781642,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,32,4,0.25,1,2001.759205,0.093708537,0.6,13,51.15943395,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,32,4,0.25,1,1933.574747,0.09230871,1,0,18.31203744,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,32,4,0.25,1,1924.540897,0.090645223,0.6,22,64.35582888,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,32,4,0.25,1,2152.963818,0.10263024,0.8,0,19.34685648,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,32,4,0.25,1,2146.706911,0.10102615,0.6,22,69.54430028,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,32,8,0.25,2,2720.692164,0.129516433,1,0,62.44535515,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,32,8,0.25,2,2709.484495,0.1273503,0.6,12,205.7654077,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,32,8,0.25,2,2659.859896,0.125850631,1,0,55.20079922,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,32,8,0.25,2,2650.172265,0.123478709,0.8,9,172.2226138,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,32,8,0.25,2,2818.205056,0.133417404,1.4,0,83.51664369,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,32,8,0.25,2,2802.876614,0.13189217,0.666666667,18,274.1492331,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,32,8,0.25,2,2702.999839,0.128279024,1,0,61.39023106,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,32,8,0.25,2,2701.165236,0.127276786,0.6,13,222.2486488,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,32,8,0.25,2,2698.594889,0.128138482,1,0,62.20851433,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,32,8,0.25,2,2682.649268,0.126738019,0.8,14,193.8412865,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,32,8,0.25,2,2829.210561,0.133549044,1.2,0,97.67218101,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,32,8,0.25,2,2816.521581,0.132540064,0.8,11,276.7250696,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,32,8,0.25,2,2744.904078,0.130321149,0.8,0,65.96199765,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,32,8,0.25,2,2739.661096,0.128968,0.6,15,242.9453011,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,32,8,0.25,2,2658.230845,0.12485755,1,0,76.57669275,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,32,8,0.25,2,2651.368691,0.124182056,0.6,13,292.7102161,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,32,8,0.25,2,2692.866788,0.127167404,1,0,82.52860992,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,32,8,0.25,2,2686.429464,0.125475809,0.6,24,249.9409343,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,32,8,0.25,2,2645.71028,0.125726877,1,0,51.90940987,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,32,8,0.25,2,2640.152158,0.124627722,0.6,22,193.7739546,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,32,16,0.25,4,4072.783053,0.19106278,1.2,0,68.66706419,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,32,16,0.25,4,4102.71606,0.191015212,0.8,12,227.3310078,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,32,16,0.25,4,4251.298692,0.198876679,1.6,0,80.32519979,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,32,16,0.25,4,4171.54417,0.194807184,0.833333333,9,232.7022539,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,32,16,0.25,4,4142.856903,0.195547924,1.2,0,91.63484738,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,32,16,0.25,4,4123.025026,0.192310745,0.8,18,336.8659208,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,32,16,0.25,4,4087.387716,0.19383458,1.2,0,89.4776363,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,32,16,0.25,4,4097.388096,0.190928215,0.8,13,311.4777981,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,32,16,0.25,4,4238.956998,0.198089006,1.4,0,86.84048512,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,32,16,0.25,4,4215.456154,0.197181268,1,14,254.5969895,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,32,16,0.25,4,4241.932184,0.200054055,1.2,0,100.5025209,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,32,16,0.25,4,4188.651809,0.195581247,0.8,11,275.5228102,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,32,16,0.25,4,4021.649976,0.190906085,1.2,0,90.1103366,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,32,16,0.25,4,4014.978024,0.187403846,0.8,15,310.0186171,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,32,16,0.25,4,4059.240328,0.191648733,1.4,0,87.33254066,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,32,16,0.25,4,3995.1337,0.186122685,0.8,13,337.194806,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,32,16,0.25,4,4184.659507,0.196915064,1.4,0,84.60685051,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,32,16,0.25,4,4152.134627,0.193060389,0.8,24,347.0306445,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,32,16,0.25,4,4225.757033,0.198655881,1.2,0,90.14808749,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,32,16,0.25,4,4186.780942,0.195320131,0.8,22,377.7555578,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,64,2,0.25,1,2662.803993,0.125761345,1.4,0,10.27589835,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,64,2,0.25,1,2655.300492,0.123713879,0.8,41,38.63300269,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,64,2,0.25,1,2557.227268,0.120946149,0.8,0,9.574668839,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,64,2,0.25,1,2556.175085,0.120136472,0.6,28,30.67796181,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,64,2,0.25,1,2592.243105,0.124301104,1,0,9.880565464,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,64,2,0.25,1,2585.524202,0.121466728,0.6,15,27.02669417,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,64,2,0.25,1,2592.386482,0.123710317,0.8,0,9.427102824,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,64,2,0.25,1,2589.125708,0.121086691,0.6,15,27.34333368,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,64,2,0.25,1,2508.139222,0.11945551,1,0,9.843716199,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,64,2,0.25,1,2504.953322,0.116867877,0.666666667,31,33.73807048,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,64,2,0.25,1,2609.646441,0.123948921,0.833333333,0,9.705679193,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,64,2,0.25,1,2600.221542,0.121896495,0.666666667,19,28.43312245,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,64,2,0.25,1,2629.21478,0.124899776,1.2,0,9.861070451,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,64,2,0.25,1,2621.58629,0.122714566,0.666666667,34,33.6724376,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,64,2,0.25,1,2517.772695,0.11947675,1,0,9.724546544,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,64,2,0.25,1,2516.74592,0.11755698,0.666666667,30,33.68740871,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,64,2,0.25,1,2670.674455,0.126973698,1,0,9.572498472,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,64,2,0.25,1,2664.650354,0.124490614,0.8,14,26.78139729,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,64,2,0.25,1,2558.453424,0.121379095,1.2,0,9.242185415,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,64,2,0.25,1,2551.617574,0.119564891,0.6,42,31.97035503,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,64,4,0.25,1,3981.212627,0.187391636,1.166666667,0,32.69352072,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,64,4,0.25,1,3972.155411,0.18562996,0.8,47,143.8557645,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,64,4,0.25,1,3967.406795,0.187732117,1.4,0,34.92980256,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,64,4,0.25,1,3942.460141,0.183897538,0.833333333,28,123.7780063,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,64,4,0.25,1,3968.306029,0.186700753,1.4,0,32.08795632,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,64,4,0.25,1,3940.080003,0.185286045,0.8,15,104.5382953,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,64,4,0.25,1,3902.308187,0.184146953,1,0,32.56812892,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,64,4,0.25,1,3884.361639,0.181975478,1,22,115.486047,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,64,4,0.25,1,3815.384445,0.17884768,1.2,0,32.90213058,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,64,4,0.25,1,3800.90775,0.176832265,1,31,125.6081086,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,64,4,0.25,1,3883.437983,0.184341677,1,0,26.57743608,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,64,4,0.25,1,3869.517933,0.181725173,1,19,86.22880596,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,64,4,0.25,1,3724.75482,0.17672848,1,0,39.99679261,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,64,4,0.25,1,3711.570205,0.172959147,0.8,34,112.5818435,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,64,4,0.25,1,4026.962798,0.190837785,1.4,0,32.69406469,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,64,4,0.25,1,3998.034792,0.187483847,0.8,30,139.4725747,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,64,4,0.25,1,3898.117147,0.183142933,1.2,0,33.29138067,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,64,4,0.25,1,3864.439354,0.181287648,0.833333333,14,106.4794806,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,64,4,0.25,1,4042.12811,0.191810261,1.2,0,34.332515,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,64,4,0.25,1,4046.963714,0.189528643,0.8,42,142.2020257,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,64,8,0.25,2,5564.734164,0.261404787,1.2,0,150.8438737,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,64,8,0.25,2,5587.222415,0.257995269,0.8,47,744.3575615,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,64,8,0.25,2,5427.778994,0.253344271,1.4,0,138.0948061,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,64,8,0.25,2,5403.517348,0.251381385,1,28,519.4963485,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,64,8,0.25,2,5682.493548,0.263726852,2,0,146.6262978,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,64,8,0.25,2,5576.744065,0.259778821,1,15,513.3521427,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,64,8,0.25,2,5592.384202,0.261011142,1.5,0,151.7627242,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,64,8,0.25,2,5553.078972,0.258663004,0.857142857,22,535.3788858,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,64,8,0.25,2,5396.105759,0.252917303,1.4,0,127.6125504,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,64,8,0.25,2,5374.911916,0.250231354,0.833333333,31,572.0106852,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,64,8,0.25,2,5635.202223,0.261532229,1.6,0,170.8764513,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,64,8,0.25,2,5570.365016,0.257794058,1,19,588.5501048,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,64,8,0.25,2,5536.992173,0.258299501,1.6,0,133.0269973,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,64,8,0.25,2,5520.578034,0.25607003,1,34,574.8168191,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,64,8,0.25,2,5678.007187,0.262816316,1.6,0,179.0443405,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,64,8,0.25,2,5655.567833,0.261580433,1,30,722.6059434,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,64,8,0.25,2,5567.072194,0.260009539,1.4,0,157.8404137,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,64,8,0.25,2,5513.512568,0.257161554,1,14,480.2387404,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,64,8,0.25,2,5539.817668,0.259678088,1.2,0,150.2084437,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,64,8,0.25,2,5533.209002,0.257002442,1,42,597.5038216,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,0,64,16,0.25,4,8459.321826,0.387921118,1.6,0,145.8251232,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,0,64,16,0.25,4,8607.083938,0.39161541,1.166666667,47,741.8106767,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,1,64,16,0.25,4,8612.856273,0.392099868,1.8,0,163.6544861,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,1,64,16,0.25,4,8531.036957,0.387335546,1.2,28,613.3552056,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,2,64,16,0.25,4,8537.720748,0.389529279,1.8,0,168.3037243,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,2,64,16,0.25,4,8426.461806,0.385511549,1.2,15,565.480456,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,3,64,16,0.25,4,8512.827511,0.387249313,2,0,198.7945059,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,3,64,16,0.25,4,8473.83977,0.387461335,1.333333333,22,661.6568783,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,4,64,16,0.25,4,8702.866101,0.393296576,2.4,0,171.3586609,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,4,64,16,0.25,4,8711.680811,0.39612294,1.142857143,31,746.3888609,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,5,64,16,0.25,4,8539.399633,0.389786834,1.6,0,180.0776394,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,5,64,16,0.25,4,8392.26932,0.384342058,1.142857143,19,676.9975995,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,6,64,16,0.25,4,8352.213095,0.382264067,1.6,0,175.0970077,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,6,64,16,0.25,4,8455.445523,0.385595238,1.2,34,639.0616273,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,7,64,16,0.25,4,8410.7706,0.382035002,1.8,0,172.1497178,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,7,64,16,0.25,4,8338.023458,0.380958613,1.166666667,30,834.1316885,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,8,64,16,0.25,4,8553.966955,0.390511803,1.8,0,173.551801,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,8,64,16,0.25,4,8373.071448,0.384401073,1.333333333,14,554.66163,0.15,4
VST-NCA,N/A,uniform,1600,5,10,TRUE,9,64,16,0.25,4,8699.384753,0.397392908,1.8,0,182.8917007,0.15,4
VST-CA,mixed,uniform,1600,5,10,TRUE,9,64,16,0.25,4,8759.212721,0.39794503,1.2,42,803.9603077,0.15,4
